#deg / Ox Oy / Ax Ay / Bx By / Cx Cy / Dx Dy / Ex Ey / Fx Fy / Gx Gy / straight or curve
# DEG_DIV=5
10.4 0 0 14.754 2.708 -38.0 -7.8 -25.852 31.882 -75.498 6.408 -24.876 -44.844 -57.905 -28.845 -38.995 -91.765 s
10.6 0 0 14.744 2.759 -38.0 -7.8 -25.891 31.894 -75.512 6.372 -24.839 -44.831 -57.883 -28.864 -38.914 -91.766 s
10.8 0 0 14.734 2.811 -38.0 -7.8 -25.929 31.906 -75.526 6.336 -24.802 -44.818 -57.862 -28.882 -38.832 -91.766 s
11.0 0 0 14.724 2.862 -38.0 -7.8 -25.967 31.917 -75.539 6.3 -24.766 -44.805 -57.841 -28.901 -38.751 -91.767 s
11.2 0 0 14.714 2.914 -38.0 -7.8 -26.006 31.929 -75.553 6.264 -24.73 -44.792 -57.82 -28.92 -38.669 -91.767 s
11.4 0 0 14.704 2.965 -38.0 -7.8 -26.044 31.94 -75.567 6.227 -24.693 -44.779 -57.799 -28.939 -38.588 -91.768 s
11.6 0 0 14.694 3.016 -38.0 -7.8 -26.083 31.952 -75.58 6.191 -24.657 -44.766 -57.779 -28.958 -38.506 -91.768 s
11.8 0 0 14.683 3.067 -38.0 -7.8 -26.121 31.964 -75.594 6.154 -24.621 -44.753 -57.758 -28.978 -38.424 -91.769 s
12.0 0 0 14.672 3.119 -38.0 -7.8 -26.16 31.975 -75.607 6.117 -24.586 -44.74 -57.738 -28.997 -38.342 -91.769 s
12.2 0 0 14.661 3.17 -38.0 -7.8 -26.199 31.987 -75.621 6.081 -24.55 -44.727 -57.718 -29.017 -38.26 -91.77 s
12.4 0 0 14.65 3.221 -38.0 -7.8 -26.238 31.998 -75.635 6.044 -24.514 -44.714 -57.697 -29.037 -38.179 -91.77 s
12.6 0 0 14.639 3.272 -38.0 -7.8 -26.277 32.01 -75.648 6.007 -24.479 -44.701 -57.678 -29.056 -38.097 -91.771 s
12.8 0 0 14.627 3.323 -38.0 -7.8 -26.317 32.021 -75.662 5.97 -24.444 -44.688 -57.658 -29.076 -38.015 -91.771 s
13.0 0 0 14.616 3.374 -38.0 -7.8 -26.356 32.033 -75.675 5.932 -24.409 -44.675 -57.638 -29.097 -37.933 -91.772 s
13.2 0 0 14.604 3.425 -38.0 -7.8 -26.396 32.045 -75.689 5.895 -24.374 -44.662 -57.619 -29.117 -37.85 -91.772 s
13.4 0 0 14.592 3.476 -38.0 -7.8 -26.435 32.056 -75.703 5.858 -24.339 -44.649 -57.599 -29.137 -37.768 -91.773 s
13.6 0 0 14.579 3.527 -38.0 -7.8 -26.475 32.068 -75.716 5.82 -24.304 -44.636 -57.58 -29.158 -37.686 -91.773 s
13.8 0 0 14.567 3.578 -38.0 -7.8 -26.515 32.079 -75.73 5.782 -24.269 -44.623 -57.561 -29.178 -37.604 -91.774 s
14.0 0 0 14.554 3.629 -38.0 -7.8 -26.554 32.09 -75.743 5.745 -24.235 -44.61 -57.542 -29.199 -37.522 -91.775 s
14.2 0 0 14.542 3.68 -38.0 -7.8 -26.594 32.102 -75.757 5.707 -24.2 -44.597 -57.523 -29.22 -37.439 -91.775 s
14.4 0 0 14.529 3.73 -38.0 -7.8 -26.634 32.113 -75.77 5.669 -24.166 -44.585 -57.505 -29.241 -37.357 -91.776 s
14.6 0 0 14.516 3.781 -38.0 -7.8 -26.675 32.125 -75.784 5.631 -24.132 -44.572 -57.486 -29.263 -37.274 -91.776 s
14.8 0 0 14.502 3.832 -38.0 -7.8 -26.715 32.136 -75.797 5.593 -24.098 -44.559 -57.468 -29.284 -37.192 -91.777 s
15.0 0 0 14.489 3.882 -38.0 -7.8 -26.755 32.148 -75.811 5.555 -24.064 -44.546 -57.45 -29.305 -37.109 -91.778 s
15.2 0 0 14.475 3.933 -38.0 -7.8 -26.796 32.159 -75.824 5.516 -24.03 -44.533 -57.432 -29.327 -37.027 -91.778 s
15.4 0 0 14.461 3.983 -38.0 -7.8 -26.836 32.17 -75.838 5.478 -23.996 -44.52 -57.414 -29.349 -36.944 -91.779 s
15.6 0 0 14.447 4.034 -38.0 -7.8 -26.877 32.182 -75.851 5.439 -23.963 -44.508 -57.396 -29.371 -36.862 -91.779 s
15.8 0 0 14.433 4.084 -38.0 -7.8 -26.918 32.193 -75.865 5.401 -23.929 -44.495 -57.378 -29.393 -36.779 -91.78 s
16.0 0 0 14.419 4.135 -38.0 -7.8 -26.959 32.204 -75.878 5.362 -23.896 -44.482 -57.361 -29.415 -36.696 -91.781 s
16.2 0 0 14.404 4.185 -38.0 -7.8 -27.0 32.215 -75.892 5.323 -23.863 -44.469 -57.343 -29.437 -36.613 -91.781 s
16.4 0 0 14.39 4.235 -38.0 -7.8 -27.041 32.227 -75.905 5.284 -23.83 -44.456 -57.326 -29.46 -36.53 -91.782 s
16.6 0 0 14.375 4.285 -38.0 -7.8 -27.082 32.238 -75.919 5.246 -23.797 -44.444 -57.309 -29.483 -36.448 -91.783 s
16.8 0 0 14.36 4.335 -38.0 -7.8 -27.123 32.249 -75.932 5.206 -23.764 -44.431 -57.292 -29.505 -36.365 -91.783 s
17.0 0 0 14.345 4.386 -38.0 -7.8 -27.164 32.26 -75.945 5.167 -23.732 -44.418 -57.275 -29.528 -36.282 -91.784 s
17.2 0 0 14.329 4.436 -38.0 -7.8 -27.206 32.272 -75.959 5.128 -23.699 -44.406 -57.259 -29.551 -36.199 -91.785 s
17.4 0 0 14.314 4.486 -38.0 -7.8 -27.247 32.283 -75.972 5.089 -23.667 -44.393 -57.242 -29.575 -36.115 -91.785 s
17.6 0 0 14.298 4.536 -38.0 -7.8 -27.289 32.294 -75.986 5.049 -23.634 -44.38 -57.226 -29.598 -36.032 -91.786 s
17.8 0 0 14.282 4.585 -38.0 -7.8 -27.331 32.305 -75.999 5.01 -23.602 -44.368 -57.209 -29.621 -35.949 -91.787 s
18.0 0 0 14.266 4.635 -38.0 -7.8 -27.373 32.316 -76.012 4.97 -23.57 -44.355 -57.193 -29.645 -35.866 -91.787 s
18.2 0 0 14.25 4.685 -38.0 -7.8 -27.415 32.327 -76.026 4.93 -23.538 -44.342 -57.177 -29.669 -35.783 -91.788 s
18.4 0 0 14.233 4.735 -38.0 -7.8 -27.457 32.338 -76.039 4.89 -23.506 -44.33 -57.161 -29.693 -35.699 -91.789 s
18.6 0 0 14.217 4.784 -38.0 -7.8 -27.499 32.349 -76.052 4.85 -23.475 -44.317 -57.146 -29.717 -35.616 -91.789 s
18.8 0 0 14.2 4.834 -38.0 -7.8 -27.541 32.36 -76.066 4.81 -23.443 -44.305 -57.13 -29.741 -35.533 -91.79 s
19.0 0 0 14.183 4.884 -38.0 -7.8 -27.583 32.371 -76.079 4.77 -23.412 -44.292 -57.115 -29.766 -35.449 -91.791 s
19.2 0 0 14.166 4.933 -38.0 -7.8 -27.626 32.382 -76.092 4.73 -23.381 -44.28 -57.099 -29.79 -35.366 -91.791 s
19.4 0 0 14.148 4.982 -38.0 -7.8 -27.668 32.393 -76.105 4.69 -23.35 -44.267 -57.084 -29.815 -35.282 -91.792 s
19.6 0 0 14.131 5.032 -38.0 -7.8 -27.711 32.404 -76.119 4.649 -23.319 -44.255 -57.069 -29.84 -35.199 -91.793 s
19.8 0 0 14.113 5.081 -38.0 -7.8 -27.754 32.415 -76.132 4.609 -23.288 -44.242 -57.054 -29.864 -35.115 -91.793 s
20.0 0 0 14.095 5.13 -38.0 -7.8 -27.797 32.426 -76.145 4.568 -23.257 -44.23 -57.039 -29.89 -35.032 -91.794 s
20.2 0 0 14.077 5.179 -38.0 -7.8 -27.84 32.437 -76.158 4.527 -23.226 -44.217 -57.025 -29.915 -34.948 -91.795 s
20.4 0 0 14.059 5.229 -38.0 -7.8 -27.883 32.448 -76.171 4.487 -23.196 -44.205 -57.01 -29.94 -34.864 -91.795 s
20.6 0 0 14.041 5.278 -38.0 -7.8 -27.926 32.459 -76.184 4.446 -23.165 -44.193 -56.996 -29.966 -34.781 -91.796 s
20.8 0 0 14.022 5.327 -38.0 -7.8 -27.969 32.469 -76.198 4.405 -23.135 -44.18 -56.981 -29.992 -34.697 -91.797 s
21.0 0 0 14.004 5.376 -38.0 -7.8 -28.012 32.48 -76.211 4.364 -23.105 -44.168 -56.967 -30.017 -34.613 -91.797 s
21.2 0 0 13.985 5.424 -38.0 -7.8 -28.056 32.491 -76.224 4.322 -23.075 -44.156 -56.953 -30.043 -34.529 -91.798 s
21.4 0 0 13.966 5.473 -38.0 -7.8 -28.099 32.502 -76.237 4.281 -23.045 -44.143 -56.939 -30.07 -34.445 -91.799 s
21.6 0 0 13.947 5.522 -38.0 -7.8 -28.143 32.512 -76.25 4.24 -23.015 -44.131 -56.926 -30.096 -34.361 -91.799 s
21.8 0 0 13.927 5.571 -38.0 -7.8 -28.186 32.523 -76.263 4.198 -22.986 -44.119 -56.912 -30.122 -34.277 -91.8 s
22.0 0 0 13.908 5.619 -38.0 -7.8 -28.23 32.534 -76.276 4.157 -22.956 -44.107 -56.898 -30.149 -34.193 -91.801 s
22.2 0 0 13.888 5.668 -38.0 -7.8 -28.274 32.544 -76.289 4.115 -22.927 -44.095 -56.885 -30.176 -34.109 -91.801 s
22.4 0 0 13.868 5.716 -38.0 -7.8 -28.318 32.555 -76.302 4.073 -22.898 -44.082 -56.872 -30.202 -34.025 -91.802 s
22.6 0 0 13.848 5.764 -38.0 -7.8 -28.362 32.565 -76.315 4.031 -22.869 -44.07 -56.859 -30.23 -33.941 -91.803 s
22.8 0 0 13.828 5.813 -38.0 -7.8 -28.406 32.576 -76.328 3.99 -22.84 -44.058 -56.846 -30.257 -33.857 -91.803 s
23.0 0 0 13.808 5.861 -38.0 -7.8 -28.451 32.586 -76.341 3.948 -22.811 -44.046 -56.833 -30.284 -33.773 -91.804 s
23.2 0 0 13.787 5.909 -38.0 -7.8 -28.495 32.597 -76.354 3.905 -22.782 -44.034 -56.82 -30.312 -33.688 -91.805 s
23.4 0 0 13.766 5.957 -38.0 -7.8 -28.539 32.607 -76.366 3.863 -22.753 -44.022 -56.807 -30.339 -33.604 -91.805 s
23.6 0 0 13.745 6.005 -38.0 -7.8 -28.584 32.618 -76.379 3.821 -22.725 -44.01 -56.795 -30.367 -33.52 -91.806 s
23.8 0 0 13.724 6.053 -38.0 -7.8 -28.629 32.628 -76.392 3.779 -22.697 -43.998 -56.782 -30.395 -33.436 -91.807 s
24.0 0 0 13.703 6.101 -38.0 -7.8 -28.673 32.638 -76.405 3.736 -22.668 -43.986 -56.77 -30.423 -33.351 -91.807 s
24.2 0 0 13.682 6.149 -38.0 -7.8 -28.718 32.649 -76.418 3.693 -22.64 -43.974 -56.758 -30.451 -33.267 -91.808 s
24.4 0 0 13.66 6.197 -38.0 -7.8 -28.763 32.659 -76.43 3.651 -22.612 -43.962 -56.746 -30.48 -33.182 -91.809 s
